date,category_group,category,payee,account,inflow,outflow
2023-02-13,Transportation,Public Transportation,Bus,Citi Double Cash,0,2.208412778069659
2023-02-14,Food,Dining Out,McDonald's,Capital One Savor,0,9.167998487524638
2023-02-14,Transportation,Gas,Citgo,Citi Custom Cash,0,30.23908294152138
2023-02-14,Food,Dining Out,Chipotle,Capital One Savor,0,14.528919915845082
2023-02-15,Food,Groceries,Safeway,Capital One Savor,0,15.99106991674223
2023-02-15,Food,Dining Out,Subway,Capital One Savor,0,9.302662742219646
2023-02-16,Food,Groceries,Safeway,Capital One Savor,0,14.605449088823503
2023-02-16,Food,Dining Out,Dunkin',Capital One Savor,0,11.435718804721521
2023-02-17,Food,Dining Out,Chipotle,Capital One Savor,0,13.680657064824352
2023-02-17,Shopping,Entertainment,Alamo,Capital One Savor,0,12.068907537840984
2023-02-17,Shopping,Merchandise,Amazon,Citi Double Cash,0,19.56582407114052
2023-02-18,Transportation,Gas,7-Eleven,Citi Custom Cash,0,28.994667503483676
2023-02-18,Transportation,Rideshare,Uber,Capital One Savor,0,10.318683433980752
2023-02-18,Food,Groceries,Safeway,Capital One Savor,0,13.7021061314499
2023-02-19,Food,Dining Out,Chipotle,Capital One Savor,0,14.940769475811184
2023-02-19,Shopping,Clothes,Madewell,Citi Double Cash,0,40.240625511354224
2023-02-20,Food,Groceries,Giant,Capital One Savor,0,15.763501083361318
2023-02-21,Food,Dining Out,Dunkin',Capital One Savor,0,9.982579629139689
2023-02-21,Food,Groceries,Safeway,Capital One Savor,0,15.613015962208353
2023-02-21,Food,Groceries,Whole Foods,Amazon,0,14.491253540232576
2023-02-21,Transportation,Public Transportation,Metro,Citi Double Cash,0,4.873988334997915
2023-02-22,Transportation,Gas,Citgo,Citi Custom Cash,0,31.584616245940484
2023-02-22,Food,Groceries,Whole Foods,Amazon,0,15.58361603145278
2023-02-23,Transportation,Parking,Parking Garage,Citi Double Cash,0,3.729809316842005
2023-02-23,Food,Groceries,Safeway,Capital One Savor,0,16.2986351236978
2023-02-23,Transportation,Gas,7-Eleven,Citi Custom Cash,0,31.473057955175882
2023-02-24,Transportation,Parking,Parking Garage,Citi Double Cash,0,5.1911712410798
2023-02-24,Transportation,Parking,Parkmobile,Citi Double Cash,0,4.5679939818653175
2023-02-25,Food,Groceries,Trader Joe's,Capital One Savor,0,15.330307391253863
2023-02-25,Food,Dining Out,Subway,Capital One Savor,0,9.32202395691867
2023-02-25,Transportation,Rideshare,Uber,Capital One Savor,0,9.609283644565332
2023-02-26,Food,Dining Out,McDonald's,Capital One Savor,0,10.42179649662636
2023-02-26,Transportation,Public Transportation,Bus,Citi Double Cash,0,4.155845799442919
2023-02-26,Shopping,Merchandise,Walmart,Citi Double Cash,0,19.53113524254093
2023-02-27,Shopping,Merchandise,Walmart,Citi Double Cash,0,19.792541738612254
2023-02-27,Food,Groceries,Giant,Capital One Savor,0,15.535955181046978
2023-02-27,Transportation,Public Transportation,Bus,Citi Double Cash,0,3.5653170790865407
2023-02-27,Food,Dining Out,Subway,Capital One Savor,0,7.885555608938513
2023-02-28,Shopping,Merchandise,Amazon,Citi Double Cash,0,20.29336435674657
2023-02-28,Food,Groceries,Giant,Capital One Savor,0,14.728143194215733
2023-02-28,Transportation,Public Transportation,Metro,Citi Double Cash,0,4.363988098115563
2023-03-01,Shopping,Clothes,Target,Citi Double Cash,0,15.947458734696841
2023-03-01,Shopping,Merchandise,Amazon,Citi Double Cash,0,20.366932478183646
2023-03-01,Food,Dining Out,Dunkin',Capital One Savor,0,9.758541329453527
2023-03-01,Home,Rent,55555 Main Street,Bank of America Checking,0,1000
2023-03-01,Home,Utilities,Electric Company,Bank of America Checking,0,100
2023-03-01,Subscriptions,Netflix,Netflix,Capital One Savor,0,15
2023-03-01,Inflow,Ready to Assign,"My Job, Inc.",Bank of America Checking,4000,0
2023-03-01,Inflow,Ready to Assign,Interest,Capital One Savings,100,0
2023-03-02,Transportation,Rideshare,Uber,Capital One Savor,0,8.630288024064974
2023-03-02,Food,Dining Out,Chipotle,Capital One Savor,0,14.592671109145229
2023-03-02,Shopping,Merchandise,Amazon,Citi Double Cash,0,22.23360453376948
2023-03-03,Shopping,Entertainment,AMC,Capital One Savor,0,12.643504919617008
2023-03-03,Transportation,Parking,Parking Garage,Citi Double Cash,0,3.816513366168127
2023-03-03,Food,Dining Out,Subway,Capital One Savor,0,7.734159106861503
2023-03-04,Food,Groceries,Safeway,Capital One Savor,0,15.47845515946815
2023-03-04,Food,Dining Out,McDonald's,Capital One Savor,0,10.738913275906045
2023-03-04,Shopping,Clothes,Target,Citi Double Cash,0,15.301109213288631
2023-03-05,Food,Groceries,Whole Foods,Amazon,0,16.501913175229703
2023-03-05,Food,Groceries,Safeway,Capital One Savor,0,13.73452801694834
2023-03-05,Transportation,Rideshare,Uber,Capital One Savor,0,9.020809367566445
2023-03-06,Shopping,Merchandise,Amazon,Citi Double Cash,0,20.440295462307247
2023-03-06,Food,Groceries,Trader Joe's,Capital One Savor,0,13.04345210272858
2023-03-06,Transportation,Gas,7-Eleven,Citi Custom Cash,0,29.925690490468277
2023-03-06,Food,Dining Out,Chick Fil-A,Capital One Savor,0,12.281243689733447
2023-03-07,Shopping,Clothes,Target,Citi Double Cash,0,15.782331900704346
2023-03-07,Food,Dining Out,Dunkin',Capital One Savor,0,11.542359853447872
2023-03-08,Food,Dining Out,Subway,Capital One Savor,0,8.521254356521819
2023-03-08,Food,Groceries,Safeway,Capital One Savor,0,16.117809300689146
2023-03-09,Transportation,Gas,Citgo,Citi Custom Cash,0,29.81598437545712
2023-03-09,Food,Dining Out,McDonald's,Capital One Savor,0,9.880027316719318
2023-03-09,Shopping,Clothes,Zara,Citi Double Cash,0,50.96246797181787
2023-03-10,Food,Groceries,Safeway,Capital One Savor,0,16.17891113227761
2023-03-10,Food,Groceries,Whole Foods,Amazon,0,15.210046076953972
2023-03-10,Shopping,Clothes,Madewell,Citi Double Cash,0,39.62855955702278
2023-03-11,Shopping,Entertainment,Washington Nationals,Capital One Savor,0,18.323606798753715
2023-03-11,Shopping,Merchandise,Target,Citi Double Cash,0,19.998261875446563
2023-03-11,Shopping,Merchandise,Amazon,Citi Double Cash,0,21.818840606183684
2023-03-12,Food,Dining Out,Dunkin',Capital One Savor,0,9.763441368361695
2023-03-12,Food,Dining Out,Chipotle,Capital One Savor,0,13.792266363553905
2023-03-12,Transportation,Rideshare,Lyft,Citi Double Cash,0,9.56378599469156
2023-03-13,Transportation,Gas,7-Eleven,Citi Custom Cash,0,30.86054512218787
2023-03-13,Transportation,Gas,Shell,Citi Custom Cash,0,30.033649890036187
2023-03-13,Transportation,Public Transportation,Bus,Citi Double Cash,0,4.604082983531805
2023-03-14,Food,Dining Out,McDonald's,Capital One Savor,0,10.340039925673615
2023-03-14,Food,Dining Out,Subway,Capital One Savor,0,9.528818001332652
2023-03-14,Transportation,Public Transportation,Metro,Citi Double Cash,0,2.772551635182209
2023-03-14,Shopping,Merchandise,Walmart,Citi Double Cash,0,19.768625883348523
2023-03-15,Food,Dining Out,McDonald's,Capital One Savor,0,11.207290626591123
2023-03-15,Shopping,Entertainment,Washington Nationals,Capital One Savor,0,18.182922168360367
2023-03-15,Food,Dining Out,Chipotle,Capital One Savor,0,15.019341772391318
2023-03-15,Food,Groceries,Giant,Capital One Savor,0,14.879808865884046
2023-03-16,Food,Dining Out,Dunkin',Capital One Savor,0,7.889418588753885
2023-03-16,Transportation,Rideshare,Lyft,Citi Double Cash,0,12.572626695539277
2023-03-16,Food,Dining Out,Chick Fil-A,Capital One Savor,0,11.614763104901149
2023-03-17,Transportation,Public Transportation,Metro,Citi Double Cash,0,2.412280983888777
2023-03-17,Food,Groceries,Trader Joe's,Capital One Savor,0,16.215399665056967
2023-03-17,Food,Groceries,Safeway,Capital One Savor,0,15.019358054934354
2023-03-17,Shopping,Entertainment,Washington Nationals,Capital One Savor,0,18.742637860547447
2023-03-18,Shopping,Entertainment,Alamo,Capital One Savor,0,13.895793234084202
2023-03-18,Shopping,Entertainment,AMC,Capital One Savor,0,10.825264674035479
2023-03-18,Food,Dining Out,McDonald's,Capital One Savor,0,9.90662300865365
2023-03-18,Food,Groceries,Giant,Capital One Savor,0,12.996219715483894
2023-03-19,Food,Groceries,Giant,Capital One Savor,0,16.00062695614267
2023-03-19,Shopping,Merchandise,Target,Citi Double Cash,0,20.23373989966768
2023-03-19,Transportation,Public Transportation,Metro,Citi Double Cash,0,1.9815707970063008
2023-03-19,Transportation,Gas,7-Eleven,Citi Custom Cash,0,32.12170009447593
2023-03-20,Food,Dining Out,Chipotle,Capital One Savor,0,14.201799042112867
2023-03-20,Food,Groceries,Safeway,Capital One Savor,0,13.719764215087642
2023-03-20,Shopping,Entertainment,AMC,Capital One Savor,0,12.371486547434316
2023-03-21,Food,Dining Out,Chipotle,Capital One Savor,0,14.084423700722988
2023-03-21,Transportation,Gas,Citgo,Citi Custom Cash,0,29.55505716087119
2023-03-22,Food,Dining Out,Chipotle,Capital One Savor,0,14.277911010115568
2023-03-22,Food,Groceries,Giant,Capital One Savor,0,15.286238372682922
2023-03-22,Shopping,Merchandise,Amazon,Citi Double Cash,0,19.73258331357181
2023-03-23,Transportation,Rideshare,Uber,Capital One Savor,0,9.396637056975045
2023-03-23,Food,Groceries,Safeway,Capital One Savor,0,14.002095038934664
2023-03-24,Food,Groceries,Giant,Capital One Savor,0,14.32785795464418
2023-03-24,Food,Dining Out,Chick Fil-A,Capital One Savor,0,10.202198601258482
2023-03-24,Food,Groceries,Safeway,Capital One Savor,0,17.256772518951085
2023-03-25,Food,Groceries,Trader Joe's,Capital One Savor,0,14.834210276582136
2023-03-25,Food,Groceries,Safeway,Capital One Savor,0,15.701866145472474
2023-03-25,Transportation,Gas,Citgo,Citi Custom Cash,0,31.382460690833877
2023-03-25,Transportation,Gas,Shell,Citi Custom Cash,0,29.958599070260362
2023-03-26,Food,Groceries,Trader Joe's,Capital One Savor,0,16.583255834425884
2023-03-26,Shopping,Merchandise,Target,Citi Double Cash,0,18.686954610911823
2023-03-27,Food,Groceries,Giant,Capital One Savor,0,15.231996201731597
2023-03-27,Transportation,Rideshare,Uber,Capital One Savor,0,10.271857488381142
2023-03-27,Food,Dining Out,Chipotle,Capital One Savor,0,15.041841688082231
2023-03-27,Transportation,Rideshare,Lyft,Citi Double Cash,0,8.10839224128707
2023-03-28,Transportation,Gas,Citgo,Citi Custom Cash,0,31.27511274804525
2023-03-28,Transportation,Gas,Shell,Citi Custom Cash,0,29.10664802270523
2023-03-28,Shopping,Clothes,Target,Citi Double Cash,0,16.023612331103955
2023-03-28,Food,Dining Out,Dunkin',Capital One Savor,0,11.340236616604393
2023-03-28,Transportation,Parking,Parking Garage,Citi Double Cash,0,6.232320837704938
2023-03-29,Transportation,Gas,Shell,Citi Custom Cash,0,29.555573830109186
2023-03-29,Food,Groceries,Whole Foods,Amazon,0,13.731133909551184
2023-03-29,Food,Groceries,Safeway,Capital One Savor,0,13.840865208645958
2023-03-29,Shopping,Clothes,Madewell,Citi Double Cash,0,38.596875239711
2023-03-30,Transportation,Public Transportation,Bus,Citi Double Cash,0,2.758343328410098
2023-03-30,Shopping,Clothes,Target,Citi Double Cash,0,12.12150626775196
2023-03-30,Transportation,Rideshare,Lyft,Citi Double Cash,0,10.427168288375485
2023-03-31,Food,Groceries,Safeway,Capital One Savor,0,14.605936239446432
2023-03-31,Transportation,Rideshare,Uber,Capital One Savor,0,10.609020376847813
2023-03-31,Food,Groceries,Giant,Capital One Savor,0,16.256690784143647
2023-04-01,Shopping,Merchandise,Target,Citi Double Cash,0,22.320559168355874
2023-04-01,Transportation,Rideshare,Uber,Capital One Savor,0,8.721218089461388
2023-04-01,Food,Dining Out,Chick Fil-A,Capital One Savor,0,11.158553376111142
2023-04-01,Shopping,Merchandise,Amazon,Citi Double Cash,0,22.657871896538868
2023-04-01,Shopping,Clothes,Zara,Citi Double Cash,0,49.385689905455436
2023-04-01,Home,Rent,55555 Main Street,Bank of America Checking,0,1000
2023-04-01,Home,Utilities,Electric Company,Bank of America Checking,0,100
2023-04-01,Subscriptions,Netflix,Netflix,Capital One Savor,0,15
2023-04-01,Inflow,Ready to Assign,"My Job, Inc.",Bank of America Checking,4000,0
2023-04-01,Inflow,Ready to Assign,Interest,Capital One Savings,100,0
2023-04-02,Food,Groceries,Trader Joe's,Capital One Savor,0,15.83651206221499
2023-04-02,Food,Groceries,Safeway,Capital One Savor,0,16.333663217852674
2023-04-02,Food,Dining Out,McDonald's,Capital One Savor,0,10.499436853717784
2023-04-02,Transportation,Public Transportation,Metro,Citi Double Cash,0,3.9579336753243264
2023-04-03,Food,Groceries,Safeway,Capital One Savor,0,14.960413823967452
2023-04-03,Food,Groceries,Trader Joe's,Capital One Savor,0,14.186394798313254
2023-04-03,Food,Dining Out,McDonald's,Capital One Savor,0,10.039741137741254
2023-04-04,Food,Groceries,Trader Joe's,Capital One Savor,0,14.597642116049686
2023-04-04,Shopping,Merchandise,Walmart,Citi Double Cash,0,19.232127279538282
2023-04-04,Food,Groceries,Safeway,Capital One Savor,0,15.962299242069962
2023-04-04,Food,Groceries,Giant,Capital One Savor,0,14.215461411293411
2023-04-05,Food,Groceries,Giant,Capital One Savor,0,15.164034345184012
2023-04-05,Shopping,Entertainment,Washington Nationals,Capital One Savor,0,22.367939637570302
2023-04-05,Shopping,Merchandise,Walmart,Citi Double Cash,0,21.32746822342973
2023-04-06,Food,Groceries,Giant,Capital One Savor,0,17.16988544333237
2023-04-06,Food,Dining Out,Chick Fil-A,Capital One Savor,0,10.367005801883343
2023-04-06,Food,Dining Out,Subway,Capital One Savor,0,12.23549820414912
2023-04-07,Food,Groceries,Safeway,Capital One Savor,0,14.151302782800212
2023-04-07,Food,Dining Out,Chipotle,Capital One Savor,0,16.488513663516347
2023-04-07,Food,Dining Out,Subway,Capital One Savor,0,9.465489794412383
2023-04-07,Food,Groceries,Giant,Capital One Savor,0,15.75635466182919
2023-04-08,Food,Groceries,Giant,Capital One Savor,0,15.344220008831725
2023-04-08,Shopping,Merchandise,Target,Citi Double Cash,0,19.329110581980142
2023-04-08,Food,Dining Out,Chick Fil-A,Capital One Savor,0,11.161015198787318
2023-04-08,Shopping,Merchandise,Amazon,Citi Double Cash,0,19.7482285976603
2023-04-09,Shopping,Merchandise,Amazon,Citi Double Cash,0,21.00501272807837
2023-04-09,Food,Groceries,Giant,Capital One Savor,0,16.440431858977547
2023-04-09,Transportation,Public Transportation,Bus,Citi Double Cash,0,3.932059182005583
2023-04-10,Shopping,Entertainment,Alamo,Capital One Savor,0,12.598201652606905
2023-04-10,Food,Groceries,Giant,Capital One Savor,0,13.606092610946268
2023-04-10,Transportation,Gas,7-Eleven,Citi Custom Cash,0,29.024187762355776
2023-04-11,Shopping,Entertainment,Washington Nationals,Capital One Savor,0,19.479535634519245
2023-04-11,Food,Groceries,Safeway,Capital One Savor,0,14.254421043473341
2023-04-12,Food,Groceries,Giant,Capital One Savor,0,15.088895120262999
2023-04-12,Food,Dining Out,Chipotle,Capital One Savor,0,15.314989074506041
2023-04-12,Shopping,Merchandise,Amazon,Citi Double Cash,0,19.345872334453375
2023-04-13,Food,Groceries,Safeway,Capital One Savor,0,15.416490177325608
2023-04-13,Food,Groceries,Trader Joe's,Capital One Savor,0,15.809563517699093
2023-04-13,Shopping,Merchandise,Amazon,Citi Double Cash,0,20.3149560713308
2023-04-14,Food,Dining Out,Chick Fil-A,Capital One Savor,0,10.478385015291105
2023-04-14,Shopping,Clothes,Madewell,Citi Double Cash,0,40.985946802802836
2023-04-14,Food,Groceries,Safeway,Capital One Savor,0,14.134809802638392
2023-04-15,Food,Groceries,Safeway,Capital One Savor,0,16.871764554616593
2023-04-15,Food,Dining Out,Chick Fil-A,Capital One Savor,0,13.323336805504187
2023-04-15,Transportation,Gas,7-Eleven,Citi Custom Cash,0,29.809190539080014
2023-04-15,Food,Dining Out,Subway,Capital One Savor,0,10.508678754765338
2023-04-15,Shopping,Clothes,Target,Citi Double Cash,0,14.514002990067516
2023-04-16,Shopping,Merchandise,Walmart,Citi Double Cash,0,19.394502960785957
2023-04-16,Food,Dining Out,Subway,Capital One Savor,0,10.62875294298766
2023-04-16,Food,Dining Out,Chick Fil-A,Capital One Savor,0,10.538684883538123
2023-04-17,Shopping,Clothes,Target,Citi Double Cash,0,15.416772335226135
2023-04-17,Food,Groceries,Giant,Capital One Savor,0,15.635833931694314
2023-04-17,Transportation,Parking,Parkmobile,Citi Double Cash,0,3.8979274548586997
2023-04-17,Transportation,Public Transportation,Metro,Citi Double Cash,0,4.390770110751019
2023-04-18,Food,Groceries,Trader Joe's,Capital One Savor,0,15.94804528928751
2023-04-18,Transportation,Parking,Parkmobile,Citi Double Cash,0,5.551427484786128
2023-04-19,Food,Groceries,Safeway,Capital One Savor,0,15.273907816882618
2023-04-19,Transportation,Public Transportation,Metro,Citi Double Cash,0,4.339384308404252
2023-04-19,Transportation,Public Transportation,Bus,Citi Double Cash,0,3.8834020170740535
2023-04-20,Shopping,Clothes,Zara,Citi Double Cash,0,48.43857139413265
2023-04-20,Shopping,Clothes,Target,Citi Double Cash,0,15.259194459524206
2023-04-20,Food,Groceries,Safeway,Capital One Savor,0,14.689846631124372
2023-04-20,Food,Groceries,Trader Joe's,Capital One Savor,0,13.947573354618111
2023-04-21,Food,Groceries,Safeway,Capital One Savor,0,15.1154975790461
2023-04-22,Food,Dining Out,Subway,Capital One Savor,0,9.34610995487709
2023-04-22,Food,Dining Out,Chick Fil-A,Capital One Savor,0,10.79132974110863
2023-04-22,Shopping,Entertainment,Washington Nationals,Capital One Savor,0,20.177323048248383
2023-04-23,Food,Groceries,Giant,Capital One Savor,0,16.312812740349557
2023-04-24,Food,Groceries,Safeway,Capital One Savor,0,16.320257930594856
2023-04-24,Shopping,Clothes,Target,Citi Double Cash,0,17.03254417182041
2023-04-24,Shopping,Clothes,Zara,Citi Double Cash,0,51.487869636759164
2023-04-24,Shopping,Entertainment,Washington Nationals,Capital One Savor,0,19.410263090915617
2023-04-24,Food,Dining Out,McDonald's,Capital One Savor,0,11.244124007441444
2023-04-25,Food,Dining Out,McDonald's,Capital One Savor,0,8.813007874094499
2023-04-25,Food,Dining Out,Subway,Capital One Savor,0,11.52147149232923
2023-04-25,Food,Dining Out,Chick Fil-A,Capital One Savor,0,11.938602819342822
2023-04-26,Shopping,Merchandise,Target,Citi Double Cash,0,18.308390531828234
2023-04-26,Food,Dining Out,Subway,Capital One Savor,0,10.505317997522816
2023-04-26,Transportation,Gas,7-Eleven,Citi Custom Cash,0,29.772078040232184
2023-04-27,Food,Groceries,Trader Joe's,Capital One Savor,0,13.52889440925598
2023-04-27,Shopping,Merchandise,Target,Citi Double Cash,0,19.109487267749206
2023-04-27,Food,Groceries,Safeway,Capital One Savor,0,14.394238618750052
2023-04-27,Food,Dining Out,Chick Fil-A,Capital One Savor,0,11.61622738418367
2023-04-28,Transportation,Parking,Parking Garage,Citi Double Cash,0,2.9106475992657685
2023-04-28,Transportation,Public Transportation,Metro,Citi Double Cash,0,3.6208080804242013
2023-04-28,Food,Groceries,Giant,Capital One Savor,0,14.324953429488318
